-74.0580391	40.76729
-74.0579601	40.767431
-74.0575641	40.767995
-74.0572481	40.768479
-74.0571181	40.768694
-74.0569961	40.768765
-74.056895	40.768867
-74.056604	40.768396
-74.055287	40.766234
-74.0537813	40.7636544
-74.0531321	40.762656
-74.0527591	40.762043
-74.0524997	40.7616233
-74.0522291	40.761174
-74.0520691	40.760901
-74.0519551	40.760707
-74.0518491	40.760566
-74.051759	40.7604974
-74.0515551	40.760292
-74.0512641	40.76013
-74.0512111	40.76011
-74.050294	40.759752
-74.050036	40.759652
-74.049852	40.75956
-74.049807	40.759537
-74.049743	40.759488
-74.049628	40.759362
-74.049583	40.759293
-74.0494721	40.759123
-74.0493961	40.758961
-74.0492441	40.758667
-74.0491711	40.75859
-74.0490451	40.758499
-74.0489481	40.7584509
-74.0489221	40.758442
-74.04586	40.75737
-74.044847	40.757008
-74.043682	40.756591
-74.043438	40.755747
-74.043406	40.755635
-74.0433671	40.755501
-74.043216	40.754922
-74.0429791	40.754052
-74.0426941	40.753027
-74.0426331	40.752832
-74.0425621	40.752652
-74.0424781	40.752501
-74.0422591	40.752296
-74.0421091	40.7522
-74.0413851	40.751927
-74.0409331	40.751756
-74.0404971	40.751591
-74.0396311	40.751254
-74.0387801	40.750922
-74.0376201	40.750614
-74.0376651	40.75054
-74.0380934	40.7498063
-74.038427	40.749052
-74.038575	40.748749
-74.038935	40.748053
-74.0390081	40.747911
-74.039201	40.747539
-74.039551	40.746968
-74.039782	40.746668
-74.0398146	40.7466252
-74.039875	40.746546
-74.040174	40.746204
-74.040777	40.745497
-74.041083	40.745137
-74.041321	40.744834
-74.041569	40.744519
-74.041692	40.744342
-74.041843	40.744125
-74.042106	40.743675
-74.0421357	40.7436152
-74.042325	40.743234
-74.042445	40.742861
-74.0423426	40.7417982
-74.0422851	40.741201
-74.0432271	40.740362
-74.0435481	40.740014
-74.0439851	40.739401
-74.0438041	40.73846
-74.043822	40.738402
-74.0437722	40.7381795
-74.0439879	40.7377318
-74.0432101	40.7365173
-74.0424116	40.7362444
-74.0417232	40.7361015
-74.0403998	40.7363071
-74.0386436	40.7365572
-74.0368817	40.7358172
-74.0352841	40.735301
-74.033688	40.734811
-74.0335321	40.734763
-74.032952	40.734584
-74.0322573	40.7343699
-74.032048	40.734287
-74.0318071	40.734192
-74.0312361	40.733965
-74.0305251	40.733683
-74.0303061	40.733564
-74.0305481	40.73351
-74.0307001	40.733464
-74.0305691	40.733352
-74.0228881	40.731061
-74.0204051	40.730321
-74.0207751	40.728811
-74.0211041	40.727468
-74.0211171	40.727417
-74.0262841	40.699902
-74.0344594	40.6866772
-74.0378384	40.6810948
-74.0495941	40.661622
-74.0659311	40.666915
-74.0776661	40.672082
-74.0825601	40.674278
-74.0885241	40.676583
-74.089611	40.677153
-74.093672	40.678695
-74.0954641	40.679474
-74.0959861	40.679702
-74.0979771	40.680892
-74.0986461	40.682218
-74.0989641	40.68282
-74.0992241	40.683781
-74.099918	40.685624
-74.100077	40.685914
-74.1005891	40.686896
-74.101122	40.688075
-74.100948	40.688284
-74.1013891	40.689104
-74.1016811	40.690223
-74.1017451	40.690579
-74.1017407	40.6909317
-74.1013901	40.691612
-74.1022881	40.694327
-74.1025861	40.694902
-74.1025861	40.695102
-74.103623	40.695655
-74.10515	40.696425
-74.1056731	40.696603
-74.1064341	40.697139
-74.1079741	40.69789
-74.1145591	40.701072
-74.1142871	40.701402
-74.1133381	40.702477
-74.1127871	40.703102
-74.1134361	40.704208
-74.1147031	40.706368
-74.1159701	40.708527
-74.1165141	40.709454
-74.1170571	40.710381
