zpid, address, city, state, postal_code, price, info, location, property_url, title, lat, lng
2088801054,16th St,Jersey City,NJ,07310,$4600/mo,3 bds  2 ba  1107 sqft,16th St Jersey City NJ,https://www.zillow.com/homedetails/16th-St-Jersey-City-NJ-07310/2088801054_zpid/,Apartment for rent,40733370,-74044210
2088003142,16th St,Jersey City,NJ,07310,$2695/mo,1 bd  1 ba  892 sqft,16th St Jersey City NJ,https://www.zillow.com/homedetails/16th-St-Jersey-City-NJ-07310/2088003142_zpid/,Apartment for rent,40733370,-74044210
2085576762,University Place Blvd,Jersey City,NJ,07305,$1890/mo,1 bd  1 ba  673 sqft,University Place Blvd Jersey City NJ,https://www.zillow.com/homedetails/University-Place-Blvd-Jersey-City-NJ-07305/2085576762_zpid/,Apartment for rent,40714090,-74095510
2090924378,216 Beacon Ave # 1,Jersey City,NJ,07306,$2100/mo,3 bds  1 ba  1000 sqft,216 Beacon Ave # 1 Jersey City NJ,https://www.zillow.com/homedetails/216-Beacon-Ave-1-Jersey-City-NJ-07306/2090924378_zpid/,Apartment for rent,40739231,-74059124
2006394830,None,None,None,None,None,3 $1599+,112 Neptune Ave Jersey City NJ,https://www.zillow.com/b/112-Neptune-Ave-Jersey-City-NJ/40.692656-74.094993_ll/,For Rent,40692656,-74094993
2090730514,969 Summit Ave APT 14,Jersey City,NJ,07307,$1400/mo,1 bd  1 ba  -- sqft,969 Summit Ave APT 14 Jersey City NJ,https://www.zillow.com/homedetails/969-Summit-Ave-APT-14-Jersey-City-NJ-07307/2090730514_zpid/,Apartment for rent,40747396,-74051790
2087138296,109 Neptune Ave # 2,Jersey City,NJ,07305,$1599/mo,3 bds  1 ba  -- sqft,109 Neptune Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/109-Neptune-Ave-2-Jersey-City-NJ-07305/2087138296_zpid/,Apartment for rent,40692213,-74095284
1001440913,None,None,None,None,None,1 $2885 2 $3905,1 River Ct Jersey City NJ,https://www.zillow.com/b/riverside-%40-newport-jersey-city-nj-5Xj7Gf/,Riverside @ Newport,40726791,-74031502
2085578127,University Place Blvd,Jersey City,NJ,07305,$1840/mo,Studio  1 ba  588 sqft,University Place Blvd Jersey City NJ,https://www.zillow.com/homedetails/University-Place-Blvd-Jersey-City-NJ-07305/2085578127_zpid/,Apartment for rent,40714090,-74095510
2085578265,University Place Blvd,Jersey City,NJ,07305,$1708/mo,Studio  1 ba  466 sqft,University Place Blvd Jersey City NJ,https://www.zillow.com/homedetails/University-Place-Blvd-Jersey-City-NJ-07305/2085578265_zpid/,Apartment for rent,40714090,-74095510
2085578306,590 Bergen Ave APT G2,Jersey City,NJ,07304,$1393/mo,1 bd  1 ba  -- sqft,590 Bergen Ave APT G2 Jersey City NJ,https://www.zillow.com/homedetails/590-Bergen-Ave-APT-G2-Jersey-City-NJ-07304/2085578306_zpid/,Apartment for rent,40720451,-74072748
2108896497,278 2nd St # 7,Jersey City,NJ,07302,$2350/mo,2 bds  1 ba  -- sqft,278 2nd St # 7 Jersey City NJ,https://www.zillow.com/homedetails/278-2nd-St-7-Jersey-City-NJ-07302/2108896497_zpid/,Apartment for rent,40722829,-74045204
2110052756,219 Pacific Ave APT 2,Jersey City,NJ,07304,$1544/mo,2 bds  1 ba  -- sqft,219 Pacific Ave APT 2 Jersey City NJ,https://www.zillow.com/homedetails/219-Pacific-Ave-APT-2-Jersey-City-NJ-07304/2110052756_zpid/,Apartment for rent,40709698,-74065568
2006393038,None,None,None,None,None,2 $1547+,639 Bergen Ave Jersey City NJ,https://www.zillow.com/b/639-Bergen-Ave-Jersey-City-NJ/40.722421-74.071762_ll/,For Rent,40722421,-74071762
2360194847,None,None,None,None,None,0 $2136+ 1 $2633+ 2 $3254+,2935 John Fitzgerald Kennedy Blvd Jersey City NJ,https://www.zillow.com/b/3-journal-square-jersey-city-nj-BMQKwn/,3 Journal Square,40734400,-74066100
1136653210,None,None,None,None,None,1 $1475+,42 Broadway Jersey City NJ,https://www.zillow.com/b/42-Broadway-Jersey-City-NJ/40.735613-74.069045_ll/,For Rent,40735613,-74069045
40.714741--74.043447,None,None,None,None,None,0 $1900+ 1 $2600 2 $5000,201 Marin Blvd Jersey City NJ,https://www.zillow.com/b/201-Marin-Blvd-Jersey-City-NJ/40.714741-74.043447_ll/,For Rent,40714741,-74043447
1001485905,None,None,None,None,None,0 $2938+ 1 $2782+ 2 $3701+,33 Hudson St Jersey City NJ,https://www.zillow.com/b/liberty-towers-jersey-city-nj-5XjTzs/,Liberty Towers,40712786,-74034919
1001476414,None,None,None,None,None,1 $2345+ 2 $3438+,225 Grand St Jersey City NJ,https://www.zillow.com/b/225-grand-jersey-city-nj-5XjQ4B/,225 Grand,40715923,-74044928
1004181726,None,None,None,None,None,3 $4000+,142 Steuben St Jersey City NJ,https://www.zillow.com/b/142-144-steuben-st-jersey-city-nj-5YCPnc/,142-144 Steuben St,40719512,-74039492
1004437846,None,None,None,None,None,1 $1895 2 $1895,2729 John F Kennedy Blvd Jersey City NJ,https://www.zillow.com/b/2729-John-F-Kennedy-Blvd-Jersey-City-NJ/40.729627-74.069686_ll/,For Rent,40729627,-74069686
40.744643--74.05647,None,None,None,None,None,1 $1395+,169 Manhattan Ave Jersey City NJ,https://www.zillow.com/b/169-Manhattan-Ave-Jersey-City-NJ/40.744643-74.05647_ll/,For Rent,40744643,-74056470
40.707128--74.091155,None,None,None,None,None,1 $1295+,565 Bergen Ave Jersey City NJ,https://www.zillow.com/b/565-Bergen-Ave-Jersey-City-NJ/40.707128-74.091155_ll/,For Rent,40707128,-74091155
1010464410,None,None,None,None,None,2 $1695 3 $1895+,146 Manhattan Ave Jersey City NJ,https://www.zillow.com/b/146-manhattan-ave-jersey-city-nj-5ZHpTf/,For Rent,40744520,-74055005
2106927482,96 North St APT 4N,Jersey City,NJ,07307,$1800/mo,1 bd  1 ba  742 sqft,96 North St APT 4N Jersey City NJ,https://www.zillow.com/homedetails/96-North-St-APT-4N-Jersey-City-NJ-07307/2106927482_zpid/,Apartment for rent,40752517,-74045466
1049983518,None,None,None,None,None,1 $1395+,1861 John F Kennedy Blvd Jersey City NJ,https://www.zillow.com/b/1861-john-f-kennedy-blvd-jersey-city-nj-5j8hw5/,For Rent,40703564,-74090832
2085580993,42 Rutgers Ave # 3CC,Jersey City,NJ,07305,$1375/mo,2 bds  1 ba  800 sqft,42 Rutgers Ave # 3CC Jersey City NJ,https://www.zillow.com/homedetails/42-Rutgers-Ave-3CC-Jersey-City-NJ-07305/2085580993_zpid/,Apartment for rent,40698818,-74089766
1010275944,None,None,None,None,None,1 $1275+,238 Garfield Ave Jersey City NJ,https://www.zillow.com/b/238-garfield-ave-jersey-city-nj-5ZGCzQ/,For Rent,40692078,-74091215
1001723928,None,None,None,None,None,2 $1700 3 $1995,234 Jewett Ave Jersey City NJ,https://www.zillow.com/b/234-Jewett-Ave-Jersey-City-NJ/40.72453-74.076252_ll/,For Rent,40724530,-74076252
2085581214,317 Pavonia Ave APT 5,Jersey City,NJ,07302,$1650/mo,1 bd  1 ba  700 sqft,317 Pavonia Ave APT 5 Jersey City NJ,https://www.zillow.com/homedetails/317-Pavonia-Ave-APT-5-Jersey-City-NJ-07302/2085581214_zpid/,Apartment for rent,40727679,-74048133
1004197483,None,None,None,None,None,2 $1450 3 $1550,6 Rutgers Ave Jersey City NJ,https://www.zillow.com/b/6-Rutgers-Ave-Jersey-City-NJ/40.69786-74.09111_ll/,For Rent,40697860,-74091110
2087402607,347 Claremont Ave # 682WYN2VZ,Jersey City,NJ,07305,$2500+/mo,3 bds  2 ba  1198 sqft,347-353 Claremont 347 B,https://www.zillow.com/homedetails/347-Claremont-Ave-682WYN2VZ-Jersey-City-NJ-07305/2087402607_zpid/,Apartment for rent,40713843,-74087565
2085581804,2nd St,Jersey City,NJ,07302,$3000/mo,3 bds  1 ba  1300 sqft,2nd St Jersey City NJ,https://www.zillow.com/homedetails/2nd-St-Jersey-City-NJ-07302/2085581804_zpid/,Apartment for rent,40723740,-74049990
108634958,20 Newport Pkwy APT 1103,JERSEY CITY,NJ,07310,$2800/mo,1 bd  1 ba  840 sqft,20 Newport Pkwy APT 1103 Jersey City NJ,https://www.zillow.com/homedetails/20-Newport-Pkwy-APT-1103-Jersey-City-NJ-07310/108634958_zpid/,Apartment for rent,40729607,-74032733
2085581974,Lyon Ct,Jersey City,NJ,07305,$2550/mo,2 bds  2.5 ba  1500 sqft,Lyon Ct Jersey City NJ,https://www.zillow.com/homedetails/Lyon-Ct-Jersey-City-NJ-07305/2085581974_zpid/,Condo for rent,40711440,-74105680
2186859139,None,None,None,None,None,0 $1750+ 1 $2225+ 2 $3395+,8100 Boulevard E North Bergen NJ,https://www.zillow.com/b/8100-Boulevard-E-North-Bergen-NJ/40.7244-74.064661_ll/,For Rent,40724400,-74064661
1106555282,None,None,None,None,None,3 $3000+,533 Palisade Ave Jersey City NJ,https://www.zillow.com/b/533-Palisade-Ave-Jersey-City-NJ/40.746764-74.042862_ll/,For Rent,40746764,-74042862
2085583195,41 Broadway # 4,Jersey City,NJ,07306,$1650/mo,1 bd  1 ba  -- sqft,41 Broadway # 4 Jersey City NJ,https://www.zillow.com/homedetails/41-Broadway-4-Jersey-City-NJ-07306/2085583195_zpid/,Apartment for rent,40735225,-74069639
40.729004--74.05069,None,None,None,None,None,2 $3495+ 3 $5295+,372 9th St Jersey City NJ,https://www.zillow.com/b/372-9th-Luxury-Rentals-Jersey-City-NJ/40.729004-74.05069_ll/,372 9th Luxury Rentals,40729004,-74050690
2006425799,None,None,None,None,None,0 $2550+ 1 $2845+ 2 $4800+ 3 $4425+,273 16th St Jersey City NJ,https://www.zillow.com/b/soho-lofts-jersey-city-nj-974LYJ/,Soho Lofts,40733239,-74045065
1151014935,None,None,None,None,None,2 $3495+,255 Brunswick St Jersey City NJ,https://www.zillow.com/b/hamilton-house-jersey-city-nj-65fSpj/,Hamilton House,40729285,-74050650
2085664795,35 River Dr S APT 510,Jersey City,NJ,07310,$2380/mo,1 bd  1 ba  696 sqft,Waterside Square South @ Newport WATERSIDE SQUARE SOUTH - 1 Bedroom One Bathroom,https://www.zillow.com/homedetails/35-River-Dr-S-APT-510-Jersey-City-NJ-07310/2085664795_zpid/,Apartment for rent,40727540,-74032229
2092894679,215 Hancock Ave APT 1L,Jersey City,NJ,07307,$1600/mo,1 bd  1 ba  750 sqft,215 Hancock Ave APT 1L Jersey City NJ,https://www.zillow.com/homedetails/215-Hancock-Ave-APT-1L-Jersey-City-NJ-07307/2092894679_zpid/,Apartment for rent,40749948,-74045069
2085583595,3700 Kennedy Blvd # 4,Jersey City,NJ,07307,$1650/mo,2 bds  1 ba  700 sqft,3700 Kennedy Blvd # 4 Jersey City NJ,https://www.zillow.com/homedetails/3700-Kennedy-Blvd-4-Jersey-City-NJ-07307/2085583595_zpid/,Apartment for rent,40756478,-74046114
1001550198,None,None,None,None,None,1 $2715+ 2 $3830+ 3 $5085+,115 Morris St Jersey City NJ,https://www.zillow.com/b/windsor-at-liberty-house-jersey-city-nj-5Xk3my/,Windsor at Liberty House,40713820,-74039130
2085583673,50 Dey St # 1458,Jersey City,NJ,07306,$1950/mo,1 bd  1 ba  655 sqft,50 Dey St # 1458 Jersey City NJ,https://www.zillow.com/homedetails/50-Dey-St-1458-Jersey-City-NJ-07306/2085583673_zpid/,Apartment for rent,40738520,-74068639
1001522652,None,None,None,None,None,0 $2295+ 1 $2855+ 2 $3980,50 Christopher Columbus Dr Jersey City NJ,https://www.zillow.com/b/50-columbus-jersey-city-nj-5XjpJp/,50 Columbus,40718668,-74039101
1150454651,None,None,None,None,None,0 $2639+ 1 $2908+ 2 $4143+ 3 $5952+,160 Morgan St Jersey City NJ,https://www.zillow.com/b/the-morgan-at-provost-square-jersey-city-nj-65YhSM/,The Morgan At Provost Square,40720146,-74040374
2092388157,112 Bowers St # 1R,Jersey City,NJ,07307,$1995/mo,2 bds  1 ba  950 sqft,112 Bowers St # 1R Jersey City NJ,https://www.zillow.com/homedetails/112-Bowers-St-1R-Jersey-City-NJ-07307/2092388157_zpid/,Apartment for rent,40747255,-74047660
1001485661,None,None,None,None,None,1 $2935 2 $3340+ 3 $4620,110 River Dr Jersey City NJ,https://www.zillow.com/b/aquablu-%40-newport-jersey-city-nj-5XjTtt/,Aquablu @ Newport,40730101,-74032288
1001479835,None,None,None,None,None,1 $2730 2 $3710+,25 River Dr S Jersey City NJ,https://www.zillow.com/b/pacific-%40-newport-jersey-city-nj-5XjRSz/,Pacific @ Newport,40726331,-74032390
1005274512,None,None,None,None,None,1 $2095 2 $2650,200 Christopher Columbus Dr Jersey City NJ,https://www.zillow.com/b/200-christopher-columbus-dr-jersey-city-nj-5YNgwN/,For Rent,40721331,-74047329
2096781298,195 Winfield Ave # 2,Jersey City,NJ,07305,$1550/mo,4 bds  1 ba  1000 sqft,195 Winfield Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/195-Winfield-Ave-2-Jersey-City-NJ-07305/2096781298_zpid/,Apartment for rent,40695430,-74096868
2085592194,772 Newark Ave,Jersey City,NJ,07306,$1700/mo,1 bd  1 ba  700 sqft,772 Newark Ave Jersey City NJ,https://www.zillow.com/homedetails/772-Newark-Ave-Jersey-City-NJ-07306/2085592194_zpid/,Apartment for rent,40735677,-74063758
1004259185,None,None,None,None,None,0 $1200+ 1 $1650,165 Vroom St Jersey City NJ,https://www.zillow.com/b/165-vroom-st-jersey-city-nj-5YD54Q/,For Rent,40729243,-74068148
2088185349,339 Grove St APT 2,Jersey City,NJ,07302,$2450/mo,2 bds  1.5 ba  800 sqft,339 Grove St APT 2 Jersey City NJ,https://www.zillow.com/homedetails/339-Grove-St-APT-2-Jersey-City-NJ-07302/2088185349_zpid/,Apartment for rent,40720448,-74043018
2085585965,177 Carteret Ave # 2,Jersey City,NJ,07305,$1850/mo,3 bds  1 ba  1300 sqft,177 Carteret Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/177-Carteret-Ave-2-Jersey-City-NJ-07305/2085585965_zpid/,Apartment for rent,40709366,-74075927
2097637291,17 Jordan Ave # 2,Jersey City,NJ,07306,$1725/mo,2 bds  1 ba  -- sqft,17 Jordan Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/17-Jordan-Ave-2-Jersey-City-NJ-07306/2097637291_zpid/,Apartment for rent,40724357,-74066474
1150822161,None,None,None,None,None,0 $1795+ 1 $2095+ 2 $2795+,25 Senate Pl Jersey City NJ,https://www.zillow.com/b/25-senate-place-jersey-city-nj-65cqWY/,25 Senate Place,40736998,-74067152
1001568759,None,None,None,None,None,1 $2600+ 2 $2755+,55 River Dr S Jersey City NJ,https://www.zillow.com/b/waterside-square-north-%40-newport-jersey-city-nj-5XkCVm/,Waterside Square North @ Newport,40728063,-74032161
2092346529,Cambridge Ave,Jersey City,NJ,07307,$1995/mo,2 bds  1 ba  950 sqft,Cambridge Ave Jersey City NJ,https://www.zillow.com/homedetails/Cambridge-Ave-Jersey-City-NJ-07307/2092346529_zpid/,Apartment for rent,40747020,-74047420
2094702388,Christopher Columbus Dr,Jersey City,NJ,07302,$2095/mo,1 bd  1 ba  725 sqft,Christopher Columbus Dr Jersey City NJ,https://www.zillow.com/homedetails/Christopher-Columbus-Dr-Jersey-City-NJ-07302/2094702388_zpid/,Condo for rent,40721164,-74048166
1001551354,None,None,None,None,None,0 $2930 1 $2685+ 2 $4300+,198 Van Vorst St Jersey City NJ,https://www.zillow.com/b/madox-jersey-city-nj-5Xk4GY/,Madox,40713839,-74040941
2085585291,79 Wales Ave # 2F,Jersey City,NJ,07306,$1475/mo,2 bds  1 ba  -- sqft,79 Wales Ave # 2F Jersey City NJ,https://www.zillow.com/homedetails/79-Wales-Ave-2F-Jersey-City-NJ-07306/2085585291_zpid/,Apartment for rent,40735897,-74073506
2085585837,216 New York Ave # 2,Jersey City,NJ,07307,$2300/mo,3 bds  2 ba  2500 sqft,216 New York Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/216-New-York-Ave-2-Jersey-City-NJ-07307/2085585837_zpid/,Apartment for rent,40743404,-74045412
2087809826,89 Wayne St # 296GC7VUF,Jersey City,NJ,07302,$2600+/mo,2 bds  1 ba  920 sqft,89 Wayne St 2 br / 1.0 ba $2600,https://www.zillow.com/homedetails/89-Wayne-St-296GC7VUF-Jersey-City-NJ-07302/2087809826_zpid/,Apartment for rent,40719702,-74046637
2085586203,Clinton Ave,Jersey City,NJ,07304,$2000/mo,3 bds  1 ba  -- sqft,Clinton Ave Jersey City NJ,https://www.zillow.com/homedetails/Clinton-Ave-Jersey-City-NJ-07304/2085586203_zpid/,Apartment for rent,40718800,-74078560
1001680773,None,None,None,None,None,2 $4315 3 $6800+,45 Park Ln S Jersey City NJ,https://www.zillow.com/b/laguna-%40-newport-jersey-city-nj-5Xm99m/,Laguna @ Newport,40730936,-74031331
2085586287,56 Graham St,Jersey City,NJ,07307,$1175/mo,Studio  1 ba  -- sqft,56 Graham St Jersey City NJ,https://www.zillow.com/homedetails/56-Graham-St-Jersey-City-NJ-07307/2085586287_zpid/,Apartment for rent,40752550,-74047703
2085586335,514 Central Ave,Jersey City,NJ,07307,$1450/mo,1 bd  1 ba  -- sqft,514 Central Ave Jersey City NJ,https://www.zillow.com/homedetails/514-Central-Ave-Jersey-City-NJ-07307/2085586335_zpid/,Apartment for rent,40752041,-74044931
2085586362,26 Weldon St,Jersey City,NJ,07306,$1465/mo,1 bd  1 ba  -- sqft,26 Weldon St Jersey City NJ,https://www.zillow.com/homedetails/26-Weldon-St-Jersey-City-NJ-07306/2085586362_zpid/,Apartment for rent,40729846,-74071545
2085586420,383 Baldwin Ave,Jersey City,NJ,07306,$1650/mo,2 bds  1 ba  -- sqft,383 Baldwin Ave Jersey City NJ,https://www.zillow.com/homedetails/383-Baldwin-Ave-Jersey-City-NJ-07306/2085586420_zpid/,Apartment for rent,40733930,-74054346
2085586445,163 Newkirk St,Jersey City,NJ,07306,$1995/mo,2 bds  1 ba  -- sqft,163 Newkirk St Jersey City NJ,https://www.zillow.com/homedetails/163-Newkirk-St-Jersey-City-NJ-07306/2085586445_zpid/,Apartment for rent,40730651,-74065851
2204889902,None,None,None,None,None,0 $2750 2 $4495+,485 Marin Blvd Jersey City NJ,https://www.zillow.com/b/485-marin-jersey-city-nj-9pTGV7/,485 Marin,40726669,-74040236
38897481,170 Manhattan Ave,JERSEY CITY,NJ,07307,$1595/mo,1 bd  1 ba  -- sqft,170 Manhattan Ave Jersey City NJ,https://www.zillow.com/homedetails/170-Manhattan-Ave-Jersey-City-NJ-07307/38897481_zpid/,Apartment for rent,40744921,-74056105
2085586507,151 Academy St,Jersey City,NJ,07302,$1795/mo,2 bds  1 ba  -- sqft,151 Academy St Jersey City NJ,https://www.zillow.com/homedetails/151-Academy-St-Jersey-City-NJ-07302/2085586507_zpid/,Apartment for rent,40725884,-74061458
2095304941,2729 John F Kennedy Blvd,Jersey City,NJ,07306,$1895/mo,2 bds  1 ba  -- sqft,2729 John F Kennedy Blvd Jersey City NJ,https://www.zillow.com/homedetails/2729-John-F-Kennedy-Blvd-Jersey-City-NJ-07306/2095304941_zpid/,Apartment for rent,40729619,-74069685
40.736102--74.040202,None,None,None,None,None,2 $3300+,700 Grove St Jersey City NJ,https://www.zillow.com/b/700-Grove-St-Jersey-City-NJ/40.736102-74.040202_ll/,For Rent,40736102,-74040202
1002075766,None,None,None,None,None,1 $2695+ 2 $3831+,333 Grand St Jersey City NJ,https://www.zillow.com/b/333-grand-street-jersey-city-nj-5XqVfr/,333 Grand Street,40715894,-74048762
2090568158,133 Morris St # A5DFYMCSW,Jersey City,NJ,07302,$2200+/mo,1 bd  1 ba  626 sqft,133 Morris Street F2L,https://www.zillow.com/homedetails/133-Morris-St-A5DFYMCSW-Jersey-City-NJ-07302/2090568158_zpid/,Apartment for rent,40713897,-74040286
38893924,100 Prospect St,JERSEY CITY,NJ,07307,$1375/mo,1 bd  1 ba  750 sqft,100 Prospect St Jersey City NJ,https://www.zillow.com/homedetails/100-Prospect-St-Jersey-City-NJ-07307/38893924_zpid/,Apartment for rent,40739374,-74051356
1001472797,None,None,None,None,None,0 $2475 2 $3975,255 Warren St Jersey City NJ,https://www.zillow.com/b/the-gotham-jersey-city-nj-5XjNXM/,The Gotham,40716377,-74039372
2085587730,Dwight St,Jersey City,NJ,07305,$1800/mo,4 bds  2 ba  846 sqft,Dwight St Jersey City NJ,https://www.zillow.com/homedetails/Dwight-St-Jersey-City-NJ-07305/2085587730_zpid/,Townhouse for rent,40702690,-74083870
2359303624,None,None,None,None,None,1 $3134+ 2 $3495+,161 1st St Jersey City NJ,https://www.zillow.com/b/jc-apartments-jersey-city-nj-BMGkkY/,JC Apartments,40721313,-74040152
38910039,148 Clendenny Ave,JERSEY CITY,NJ,07304,$1200/mo,1 bd  1 ba  -- sqft,148 Clendenny Ave Jersey City NJ,https://www.zillow.com/homedetails/148-Clendenny-Ave-Jersey-City-NJ-07304/38910039_zpid/,Apartment for rent,40719601,-74083775
2088598529,88 Van Reypen St # 5AWHMC24J,Jersey City,NJ,07306,$1495+/mo,1 bd  1 ba  -- sqft,88 Van Reypen Renovated One Bedroom 4th Floor,https://www.zillow.com/homedetails/88-Van-Reypen-St-5AWHMC24J-Jersey-City-NJ-07306/2088598529_zpid/,Apartment for rent,40729848,-74067242
2087821793,38 Bowers St # VHDC2KQ3G,Jersey City,NJ,07307,$1895+/mo,2 bds  2 ba  671 sqft,38-40 Bowers St 3L,https://www.zillow.com/homedetails/38-Bowers-St-VHDC2KQ3G-Jersey-City-NJ-07307/2087821793_zpid/,Apartment for rent,40746020,-74043705
2087318854,333 Fairmount Ave # 37D6KQ1SE,Jersey City,NJ,07306,$1695+/mo,1 bd  1 ba  678 sqft,333 Fairmount 4H,https://www.zillow.com/homedetails/333-Fairmount-Ave-37D6KQ1SE-Jersey-City-NJ-07306/2087318854_zpid/,Apartment for rent,40725363,-74071300
40.74084--74.045534,None,None,None,None,None,3 $2550+,6015 Polk St West New York NJ,https://www.zillow.com/b/6015-Polk-St-West-New-York-NJ/40.74084-74.045534_ll/,For Rent,40740840,-74045534
2297889027,None,None,None,None,None,0 $2708 1 $3557+ 2 $4409 3 $6083,25 Park Ln S Jersey City NJ,https://www.zillow.com/b/ellipse-jersey-city-nj-B8bjzR/,Ellipse,40731119,-74030690
2090547715,245 Newark Ave # P83GF70V0,Jersey City,NJ,07302,$2800+/mo,1 bd  1 ba  -- sqft,245 Newark 1 Bedroom,https://www.zillow.com/homedetails/245-Newark-Ave-P83GF70V0-Jersey-City-NJ-07302/2090547715_zpid/,Apartment for rent,40722424,-74048310
2092745290,501 Baldwin Ave,Jersey City,NJ,07306,$1450/mo,1 bd  1 ba  -- sqft,501 Baldwin Ave Jersey City NJ,https://www.zillow.com/homedetails/501-Baldwin-Ave-Jersey-City-NJ-07306/2092745290_zpid/,Apartment for rent,40737894,-74050975
2096865166,516 Central Ave,Jersey City,NJ,07307,$1450/mo,1 bd  1 ba  650 sqft,516 Central Ave Jersey City NJ,https://www.zillow.com/homedetails/516-Central-Ave-Jersey-City-NJ-07307/2096865166_zpid/,Apartment for rent,40752062,-74044783
40.721907--74.08232,None,None,None,None,None,1 $1250 2 $1525,14 Olean Ave Jersey City NJ,https://www.zillow.com/b/14-Olean-Ave-Jersey-City-NJ/40.721907-74.08232_ll/,For Rent,40721907,-74082320
2089328563,380 5th St # T1DKBY2SU,Jersey City,NJ,07302,$3600+/mo,3 bds  2 ba  -- sqft,380 5th Street Newly Renovated,https://www.zillow.com/homedetails/380-5th-St-T1DKBY2SU-Jersey-City-NJ-07302/2089328563_zpid/,Apartment for rent,40725496,-74051096
40.735589--74.068914,None,None,None,None,None,1 $1475+,38 Broadway Jersey City NJ,https://www.zillow.com/b/38-Broadway-Jersey-City-NJ/40.735589-74.068914_ll/,For Rent,40735589,-74068914
2087734091,413 Palisade Ave # ZAEWEH2N9,Jersey City,NJ,07307,$3000+/mo,2 bds  2 ba  1430 sqft,413 Palisade Ave Unit 1,https://www.zillow.com/homedetails/413-Palisade-Ave-ZAEWEH2N9-Jersey-City-NJ-07307/2087734091_zpid/,Apartment for rent,40742914,-74045323
2095528212,518 Central Ave,Jersey City,NJ,07307,$1450/mo,1 bd  1 ba  -- sqft,518 Central Ave Jersey City NJ,https://www.zillow.com/homedetails/518-Central-Ave-Jersey-City-NJ-07307/2095528212_zpid/,Apartment for rent,40752123,-74044742
2087692367,650 Palisade Ave # NKPVJEWPH,Jersey City,NJ,07307,$1750+/mo,2 bds  1 ba  -- sqft,650 Palisade Ave Two Bedroom - 4th Floor,https://www.zillow.com/homedetails/650-Palisade-Ave-NKPVJEWPH-Jersey-City-NJ-07307/2087692367_zpid/,Apartment for rent,40750551,-74039871
2085592473,179 Virginia Ave # 2,Jersey City,NJ,07304,$2000/mo,4 bds  1 ba  -- sqft,179 Virginia Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/179-Virginia-Ave-2-Jersey-City-NJ-07304/2085592473_zpid/,Apartment for rent,40714616,-74082272
2085593246,112 Romaine Ave APT 1,Jersey City,NJ,07306,$1700/mo,2 bds  1 ba  -- sqft,112 Romaine Ave APT 1 Jersey City NJ,https://www.zillow.com/homedetails/112-Romaine-Ave-APT-1-Jersey-City-NJ-07306/2085593246_zpid/,Apartment for rent,40733547,-74068421
2112455671,76 Bright St APT 2B,Jersey City,NJ,07302,$2600/mo,2 bds  1 ba  800 sqft,76 Bright St APT 2B Jersey City NJ,https://www.zillow.com/homedetails/76-Bright-St-APT-2B-Jersey-City-NJ-07302/2112455671_zpid/,Apartment for rent,40717427,-74048340
2085594111,3163 John F Kennedy Blvd # 4,Jersey City,NJ,07306,$1780/mo,2 bds  1 ba  -- sqft,3163 John F Kennedy Blvd # 4 Jersey City NJ,https://www.zillow.com/homedetails/3163-John-F-Kennedy-Blvd-4-Jersey-City-NJ-07306/2085594111_zpid/,Apartment for rent,40740887,-74061402
2085594626,284 Marin Blvd,Jersey City,NJ,07302,$1700/mo,Studio  1 ba  550 sqft,284 Marin Blvd Jersey City NJ,https://www.zillow.com/homedetails/284-Marin-Blvd-Jersey-City-NJ-07302/2085594626_zpid/,Apartment for rent,40717101,-74042222
2085594829,Perrine Ave,Jersey City,NJ,07306,$2750/mo,2 bds  2 ba  1000 sqft,Perrine Ave Jersey City NJ,https://www.zillow.com/homedetails/Perrine-Ave-Jersey-City-NJ-07306/2085594829_zpid/,Apartment for rent,40728710,-74061330
2085594921,Whiton St,JERSEY CITY,NJ,07304,$1450/mo,1 bd  1 ba  700 sqft,Whiton St Jersey City NJ,https://www.zillow.com/homedetails/Whiton-St-Jersey-City-NJ-07304/2085594921_zpid/,Apartment for rent,40709830,-74064890
2085595292,Perrine Ave,Jersey City,NJ,07306,$1725/mo,1 bd  1 ba  630 sqft,Perrine Ave Jersey City NJ,https://www.zillow.com/homedetails/Perrine-Ave-Jersey-City-NJ-07306/2085595292_zpid/,Apartment for rent,40728710,-74061330
2085596394,Lexington Ave,Jersey City,NJ,07304,$1200/mo,Studio  1 ba  -- sqft,Lexington Ave Jersey City NJ,https://www.zillow.com/homedetails/Lexington-Ave-Jersey-City-NJ-07304/2085596394_zpid/,Apartment for rent,40721890,-74089430
2006382026,None,None,None,None,None,1 $2000 2 $2200,405 3rd St Jersey City NJ,https://www.zillow.com/b/405-3rd-St-Jersey-City-NJ/40.724008-74.05264_ll/,For Rent,40724008,-74052640
40.7208--74.0466,None,None,None,None,None,1 $1725+,34 Address Not Disclosed Downtown Jersey City NJ,https://www.zillow.com/b/34-Address-Not-Disclosed-Downtown-Jersey-City-NJ/40.7208-74.0466_ll/,For Rent,40720800,-74046600
