2019-03-06T17:27:03.123-0500 I NETWORK  [conn96] end connection 127.0.0.1:57840 (1 connection now open)
2019-03-06T17:27:34.904-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57842 #98 (2 connections now open)
2019-03-06T17:27:34.907-0500 I NETWORK  [conn98] received client metadata from 127.0.0.1:57842 conn98: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:27:34.910-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57843 #99 (3 connections now open)
2019-03-06T17:27:34.911-0500 I NETWORK  [conn99] received client metadata from 127.0.0.1:57843 conn99: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:27:34.916-0500 I NETWORK  [conn99] end connection 127.0.0.1:57843 (2 connections now open)
2019-03-06T17:27:34.916-0500 I NETWORK  [conn98] end connection 127.0.0.1:57842 (1 connection now open)
2019-03-06T17:27:35.229-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57844 #100 (2 connections now open)
2019-03-06T17:27:35.233-0500 I NETWORK  [conn100] received client metadata from 127.0.0.1:57844 conn100: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:27:35.241-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57845 #101 (3 connections now open)
2019-03-06T17:27:35.245-0500 I NETWORK  [conn101] received client metadata from 127.0.0.1:57845 conn101: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:27:35.266-0500 I NETWORK  [conn101] end connection 127.0.0.1:57845 (2 connections now open)
2019-03-06T17:27:35.270-0500 I NETWORK  [conn100] end connection 127.0.0.1:57844 (1 connection now open)
2019-03-06T17:28:00.452-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57849 #102 (2 connections now open)
2019-03-06T17:28:00.454-0500 I NETWORK  [conn102] received client metadata from 127.0.0.1:57849 conn102: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:28:00.459-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57850 #103 (3 connections now open)
2019-03-06T17:28:00.461-0500 I NETWORK  [conn103] received client metadata from 127.0.0.1:57850 conn103: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:28:00.470-0500 I NETWORK  [conn103] end connection 127.0.0.1:57850 (2 connections now open)
2019-03-06T17:28:00.470-0500 I NETWORK  [conn102] end connection 127.0.0.1:57849 (1 connection now open)
2019-03-06T17:28:01.638-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57851 #104 (2 connections now open)
2019-03-06T17:28:01.643-0500 I NETWORK  [conn104] received client metadata from 127.0.0.1:57851 conn104: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:28:01.647-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57852 #105 (3 connections now open)
2019-03-06T17:28:01.648-0500 I NETWORK  [conn105] received client metadata from 127.0.0.1:57852 conn105: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T17:28:01.654-0500 I NETWORK  [conn105] end connection 127.0.0.1:57852 (2 connections now open)
2019-03-06T17:28:01.654-0500 I NETWORK  [conn104] end connection 127.0.0.1:57851 (1 connection now open)
2019-03-06T17:29:36.778-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57860 #106 (2 connections now open)
2019-03-06T17:29:36.781-0500 I NETWORK  [conn106] received client metadata from 127.0.0.1:57860 conn106: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:29:36.784-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57861 #107 (3 connections now open)
2019-03-06T17:29:36.786-0500 I NETWORK  [conn107] received client metadata from 127.0.0.1:57861 conn107: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:29:37.308-0500 I NETWORK  [conn106] end connection 127.0.0.1:57860 (1 connection now open)
2019-03-06T17:29:37.308-0500 I NETWORK  [conn107] end connection 127.0.0.1:57861 (2 connections now open)
2019-03-06T17:30:04.413-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57862 #108 (2 connections now open)
2019-03-06T17:30:04.414-0500 I NETWORK  [conn108] received client metadata from 127.0.0.1:57862 conn108: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:30:04.415-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57863 #109 (3 connections now open)
2019-03-06T17:30:04.416-0500 I NETWORK  [conn109] received client metadata from 127.0.0.1:57863 conn109: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:30:04.938-0500 I NETWORK  [conn108] end connection 127.0.0.1:57862 (2 connections now open)
2019-03-06T17:30:04.938-0500 I NETWORK  [conn109] end connection 127.0.0.1:57863 (1 connection now open)
2019-03-06T17:31:11.107-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57872 #110 (2 connections now open)
2019-03-06T17:31:11.108-0500 I NETWORK  [conn110] received client metadata from 127.0.0.1:57872 conn110: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:31:11.111-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57873 #111 (3 connections now open)
2019-03-06T17:31:11.112-0500 I NETWORK  [conn111] received client metadata from 127.0.0.1:57873 conn111: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:31:28.560-0500 I NETWORK  [conn111] end connection 127.0.0.1:57873 (2 connections now open)
2019-03-06T17:31:28.561-0500 I NETWORK  [conn110] end connection 127.0.0.1:57872 (1 connection now open)
2019-03-06T17:32:22.917-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57876 #112 (2 connections now open)
2019-03-06T17:32:22.918-0500 I NETWORK  [conn112] received client metadata from 127.0.0.1:57876 conn112: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:32:22.921-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57877 #113 (3 connections now open)
2019-03-06T17:32:22.922-0500 I NETWORK  [conn113] received client metadata from 127.0.0.1:57877 conn113: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:32:23.452-0500 I NETWORK  [conn113] end connection 127.0.0.1:57877 (2 connections now open)
2019-03-06T17:32:23.452-0500 I NETWORK  [conn112] end connection 127.0.0.1:57876 (1 connection now open)
2019-03-06T17:34:04.230-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57883 #114 (2 connections now open)
2019-03-06T17:34:04.233-0500 I NETWORK  [conn114] received client metadata from 127.0.0.1:57883 conn114: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:34:04.234-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57884 #115 (3 connections now open)
2019-03-06T17:34:04.235-0500 I NETWORK  [conn115] received client metadata from 127.0.0.1:57884 conn115: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:34:04.761-0500 I NETWORK  [conn114] end connection 127.0.0.1:57883 (2 connections now open)
2019-03-06T17:34:04.761-0500 I NETWORK  [conn115] end connection 127.0.0.1:57884 (1 connection now open)
2019-03-06T17:39:57.950-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57972 #116 (2 connections now open)
2019-03-06T17:39:57.952-0500 I NETWORK  [conn116] received client metadata from 127.0.0.1:57972 conn116: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:39:57.956-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57973 #117 (3 connections now open)
2019-03-06T17:39:57.957-0500 I NETWORK  [conn117] received client metadata from 127.0.0.1:57973 conn117: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:39:58.481-0500 I NETWORK  [conn117] end connection 127.0.0.1:57973 (2 connections now open)
2019-03-06T17:39:58.481-0500 I NETWORK  [conn116] end connection 127.0.0.1:57972 (1 connection now open)
2019-03-06T17:43:11.311-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57979 #118 (2 connections now open)
2019-03-06T17:43:11.313-0500 I NETWORK  [conn118] received client metadata from 127.0.0.1:57979 conn118: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:43:11.317-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57980 #119 (3 connections now open)
2019-03-06T17:43:11.319-0500 I NETWORK  [conn119] received client metadata from 127.0.0.1:57980 conn119: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:43:11.838-0500 I NETWORK  [conn118] end connection 127.0.0.1:57979 (2 connections now open)
2019-03-06T17:43:11.838-0500 I NETWORK  [conn119] end connection 127.0.0.1:57980 (1 connection now open)
2019-03-06T17:43:33.731-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57981 #120 (2 connections now open)
2019-03-06T17:43:33.731-0500 I NETWORK  [conn120] received client metadata from 127.0.0.1:57981 conn120: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:43:33.733-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57982 #121 (3 connections now open)
2019-03-06T17:43:33.733-0500 I NETWORK  [conn121] received client metadata from 127.0.0.1:57982 conn121: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:43:34.262-0500 I NETWORK  [conn121] end connection 127.0.0.1:57982 (2 connections now open)
2019-03-06T17:43:34.262-0500 I NETWORK  [conn120] end connection 127.0.0.1:57981 (1 connection now open)
2019-03-06T17:48:15.488-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:57999 #122 (2 connections now open)
2019-03-06T17:48:15.490-0500 I NETWORK  [conn122] received client metadata from 127.0.0.1:57999 conn122: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:48:15.491-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58000 #123 (3 connections now open)
2019-03-06T17:48:15.492-0500 I NETWORK  [conn123] received client metadata from 127.0.0.1:58000 conn123: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T17:48:16.016-0500 I NETWORK  [conn122] end connection 127.0.0.1:57999 (2 connections now open)
2019-03-06T17:48:16.016-0500 I NETWORK  [conn123] end connection 127.0.0.1:58000 (1 connection now open)
2019-03-06T18:24:26.084-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58229 #124 (2 connections now open)
2019-03-06T18:24:26.086-0500 I NETWORK  [conn124] received client metadata from 127.0.0.1:58229 conn124: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:24:26.090-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58230 #125 (3 connections now open)
2019-03-06T18:24:26.091-0500 I NETWORK  [conn125] received client metadata from 127.0.0.1:58230 conn125: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:24:26.096-0500 I NETWORK  [conn125] end connection 127.0.0.1:58230 (2 connections now open)
2019-03-06T18:24:26.096-0500 I NETWORK  [conn124] end connection 127.0.0.1:58229 (1 connection now open)
2019-03-06T18:24:26.484-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58231 #126 (2 connections now open)
2019-03-06T18:24:26.485-0500 I NETWORK  [conn126] received client metadata from 127.0.0.1:58231 conn126: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:24:26.489-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58232 #127 (3 connections now open)
2019-03-06T18:24:26.490-0500 I NETWORK  [conn127] received client metadata from 127.0.0.1:58232 conn127: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:24:26.518-0500 I NETWORK  [conn127] end connection 127.0.0.1:58232 (2 connections now open)
2019-03-06T18:24:26.518-0500 I NETWORK  [conn126] end connection 127.0.0.1:58231 (1 connection now open)
2019-03-06T18:28:23.986-0500 I COMMAND  [conn5] CMD: drop duckbase.apartment_info
2019-03-06T18:28:23.989-0500 I STORAGE  [conn5] Finishing collection drop for duckbase.apartment_info (4be4a74a-2aa7-4190-8524-ad966c20df85).
2019-03-06T18:28:34.554-0500 I COMMAND  [conn5] CMD: drop duckbase.chunks
2019-03-06T18:28:46.884-0500 I COMMAND  [conn5] CMD: drop duckbase.imgs.chunks
2019-03-06T18:28:46.886-0500 I STORAGE  [conn5] Finishing collection drop for duckbase.imgs.chunks (58795a4b-bff7-478d-8246-2d3b2eb4b5f1).
2019-03-06T18:28:54.857-0500 I COMMAND  [conn5] CMD: drop duckbase.imgs.files
2019-03-06T18:28:54.859-0500 I STORAGE  [conn5] Finishing collection drop for duckbase.imgs.files (cab306c6-7948-4683-ad53-f80e704432e7).
2019-03-06T18:43:13.655-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58372 #128 (2 connections now open)
2019-03-06T18:43:13.657-0500 I NETWORK  [conn128] received client metadata from 127.0.0.1:58372 conn128: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:13.660-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58373 #129 (3 connections now open)
2019-03-06T18:43:13.661-0500 I NETWORK  [conn129] received client metadata from 127.0.0.1:58373 conn129: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:13.664-0500 I NETWORK  [conn129] end connection 127.0.0.1:58373 (2 connections now open)
2019-03-06T18:43:13.665-0500 I NETWORK  [conn128] end connection 127.0.0.1:58372 (1 connection now open)
2019-03-06T18:43:13.667-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58374 #130 (2 connections now open)
2019-03-06T18:43:13.668-0500 I NETWORK  [conn130] received client metadata from 127.0.0.1:58374 conn130: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:13.671-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58375 #131 (3 connections now open)
2019-03-06T18:43:13.672-0500 I NETWORK  [conn131] received client metadata from 127.0.0.1:58375 conn131: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:13.674-0500 I NETWORK  [conn131] end connection 127.0.0.1:58375 (2 connections now open)
2019-03-06T18:43:13.674-0500 I NETWORK  [conn130] end connection 127.0.0.1:58374 (1 connection now open)
2019-03-06T18:43:23.020-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58376 #132 (2 connections now open)
2019-03-06T18:43:23.021-0500 I NETWORK  [conn132] received client metadata from 127.0.0.1:58376 conn132: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:23.024-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58377 #133 (3 connections now open)
2019-03-06T18:43:23.025-0500 I NETWORK  [conn133] received client metadata from 127.0.0.1:58377 conn133: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:23.059-0500 I NETWORK  [conn133] end connection 127.0.0.1:58377 (2 connections now open)
2019-03-06T18:43:23.059-0500 I NETWORK  [conn132] end connection 127.0.0.1:58376 (1 connection now open)
2019-03-06T18:43:39.872-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58381 #134 (2 connections now open)
2019-03-06T18:43:39.875-0500 I NETWORK  [conn134] received client metadata from 127.0.0.1:58381 conn134: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:39.881-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58382 #135 (3 connections now open)
2019-03-06T18:43:39.883-0500 I NETWORK  [conn135] received client metadata from 127.0.0.1:58382 conn135: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:39.893-0500 I NETWORK  [conn135] end connection 127.0.0.1:58382 (2 connections now open)
2019-03-06T18:43:39.893-0500 I NETWORK  [conn134] end connection 127.0.0.1:58381 (1 connection now open)
2019-03-06T18:43:44.496-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58385 #136 (2 connections now open)
2019-03-06T18:43:44.498-0500 I NETWORK  [conn136] received client metadata from 127.0.0.1:58385 conn136: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:44.503-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58386 #137 (3 connections now open)
2019-03-06T18:43:44.504-0500 I NETWORK  [conn137] received client metadata from 127.0.0.1:58386 conn137: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:43:44.512-0500 I NETWORK  [conn137] end connection 127.0.0.1:58386 (2 connections now open)
2019-03-06T18:43:44.512-0500 I NETWORK  [conn136] end connection 127.0.0.1:58385 (1 connection now open)
2019-03-06T18:44:22.157-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58387 #138 (2 connections now open)
2019-03-06T18:44:22.160-0500 I NETWORK  [conn138] received client metadata from 127.0.0.1:58387 conn138: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:44:22.163-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58388 #139 (3 connections now open)
2019-03-06T18:44:22.165-0500 I NETWORK  [conn139] received client metadata from 127.0.0.1:58388 conn139: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:44:22.170-0500 I NETWORK  [conn139] end connection 127.0.0.1:58388 (2 connections now open)
2019-03-06T18:44:22.170-0500 I NETWORK  [conn138] end connection 127.0.0.1:58387 (1 connection now open)
2019-03-06T18:45:53.357-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58409 #140 (2 connections now open)
2019-03-06T18:45:53.364-0500 I NETWORK  [conn140] received client metadata from 127.0.0.1:58409 conn140: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:45:53.374-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58410 #141 (3 connections now open)
2019-03-06T18:45:53.378-0500 I NETWORK  [conn141] received client metadata from 127.0.0.1:58410 conn141: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:45:53.381-0500 I NETWORK  [conn141] end connection 127.0.0.1:58410 (2 connections now open)
2019-03-06T18:45:53.382-0500 I NETWORK  [conn140] end connection 127.0.0.1:58409 (1 connection now open)
2019-03-06T18:45:53.386-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58411 #142 (2 connections now open)
2019-03-06T18:45:53.389-0500 I NETWORK  [conn142] received client metadata from 127.0.0.1:58411 conn142: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:45:53.394-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58412 #143 (3 connections now open)
2019-03-06T18:45:53.395-0500 I NETWORK  [conn143] received client metadata from 127.0.0.1:58412 conn143: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:45:53.399-0500 I NETWORK  [conn143] end connection 127.0.0.1:58412 (2 connections now open)
2019-03-06T18:45:53.400-0500 I NETWORK  [conn142] end connection 127.0.0.1:58411 (1 connection now open)
2019-03-06T18:55:27.034-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58610 #144 (2 connections now open)
2019-03-06T18:55:27.037-0500 I NETWORK  [conn144] received client metadata from 127.0.0.1:58610 conn144: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T18:55:27.461-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:58612 #145 (3 connections now open)
2019-03-06T18:55:27.462-0500 I NETWORK  [conn145] received client metadata from 127.0.0.1:58612 conn145: { driver: { name: "PyMongo", version: "3.7.2" }, os: { type: "Darwin", name: "Darwin", architecture: "x86_64", version: "10.14.3" }, platform: "CPython 3.6.2.final.0" }
2019-03-06T18:55:27.476-0500 I STORAGE  [conn145] createCollection: duckbase.imgs.files with generated UUID: 6c46b23b-7ab8-40cb-a9cb-f143d054f5ac
2019-03-06T18:55:27.538-0500 I INDEX    [conn145] build index on: duckbase.imgs.files properties: { v: 2, key: { filename: 1, uploadDate: 1 }, name: "filename_1_uploadDate_1", ns: "duckbase.imgs.files" }
2019-03-06T18:55:27.541-0500 I INDEX    [conn145] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2019-03-06T18:55:27.551-0500 I INDEX    [conn145] build index done.  scanned 0 total records. 0 secs
2019-03-06T18:55:27.556-0500 I STORAGE  [conn145] createCollection: duckbase.imgs.chunks with generated UUID: c5bcb086-4d52-4515-938e-f147057618fa
2019-03-06T18:55:27.602-0500 I INDEX    [conn145] build index on: duckbase.imgs.chunks properties: { v: 2, unique: true, key: { files_id: 1, n: 1 }, name: "files_id_1_n_1", ns: "duckbase.imgs.chunks" }
2019-03-06T18:55:27.604-0500 I INDEX    [conn145] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2019-03-06T18:55:27.611-0500 I INDEX    [conn145] build index done.  scanned 0 total records. 0 secs
2019-03-06T18:57:41.809-0500 I NETWORK  [conn144] end connection 127.0.0.1:58610 (1 connection now open)
2019-03-06T18:57:41.809-0500 I NETWORK  [conn145] end connection 127.0.0.1:58612 (2 connections now open)
2019-03-06T18:58:24.570-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59706 #146 (2 connections now open)
2019-03-06T18:58:24.573-0500 I NETWORK  [conn146] received client metadata from 127.0.0.1:59706 conn146: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:58:24.576-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59707 #147 (3 connections now open)
